timestamp_utc,symbol,close,p_high_vol,w_exposure,pos_before,action,order_id,order_status
2025-12-30 20:21:00+00:00,NVDA,187.635,0.0117005272549187,0.9882994727450812,1,HOLD,,
2025-12-30 20:22:00+00:00,NVDA,187.605,0.008598536588815,0.991401463411185,1,HOLD,,
2025-12-30 20:23:00+00:00,NVDA,187.56,0.0089936046090416,0.9910063953909584,1,HOLD,,
2025-12-30 20:24:00+00:00,NVDA,187.62,0.0082264350685505,0.9917735649314496,1,HOLD,,
2025-12-30 20:25:00+00:00,NVDA,187.65,0.0079963525872854,0.9920036474127144,1,HOLD,,
2025-12-30 20:26:00+00:00,NVDA,187.63,0.0090668898222452,0.9909331101777548,1,HOLD,,
2025-12-30 20:27:00+00:00,NVDA,187.605,0.0068606896692158,0.9931393103307842,1,HOLD,,
2025-12-30 20:28:00+00:00,NVDA,187.585,0.0065874810271393,0.9934125189728606,1,HOLD,,
2025-12-30 20:29:00+00:00,NVDA,187.595,0.0063574298423795,0.9936425701576204,1,HOLD,,
2025-12-30 20:30:00+00:00,NVDA,187.59,0.0065779591038315,0.9934220408961684,1,HOLD,,
2025-12-30 20:31:00+00:00,NVDA,187.56,0.0075801608641304,0.9924198391358696,1,HOLD,,
2025-12-30 20:32:00+00:00,NVDA,187.625,0.0080577865562769,0.991942213443723,1,HOLD,,
2025-12-30 20:33:00+00:00,NVDA,187.615,0.0072819672842396,0.9927180327157604,1,HOLD,,
2025-12-30 20:34:00+00:00,NVDA,187.66,0.0069303549844031,0.9930696450155968,1,HOLD,,
2025-12-30 20:35:00+00:00,NVDA,187.63,0.0071728377361857,0.9928271622638144,1,HOLD,,
2025-12-30 20:36:00+00:00,NVDA,187.555,0.0091629599698083,0.9908370400301916,1,HOLD,,
2025-12-30 20:37:00+00:00,NVDA,187.605,0.0069020092482507,0.9930979907517492,1,HOLD,,
2025-12-30 20:38:00+00:00,NVDA,187.57,0.0072855863022988,0.9927144136977012,1,HOLD,,
2025-12-30 20:39:00+00:00,NVDA,187.66,0.0089264591872665,0.9910735408127334,1,HOLD,,
2025-12-30 20:40:00+00:00,NVDA,187.69,0.0065895678190245,0.9934104321809756,1,HOLD,,
2025-12-30 20:41:00+00:00,NVDA,187.7,0.0066831860267732,0.9933168139732268,1,HOLD,,
2025-12-30 20:42:00+00:00,NVDA,187.64,0.0115468153630857,0.9884531846369142,1,HOLD,,
2025-12-30 20:43:00+00:00,NVDA,187.62,0.0081518289196657,0.9918481710803344,1,HOLD,,
2025-12-30 20:44:00+00:00,NVDA,187.655,0.0077674350086051,0.9922325649913948,1,HOLD,,
2025-12-30 20:45:00+00:00,NVDA,187.625,0.0092618155399838,0.9907381844600162,1,HOLD,,
2025-12-30 20:46:00+00:00,NVDA,187.675,0.0078713251555694,0.9921286748444306,1,HOLD,,
2025-12-30 20:47:00+00:00,NVDA,187.735,0.0120188827746622,0.9879811172253378,1,HOLD,,
2025-12-30 20:48:00+00:00,NVDA,187.72,0.0100413696126087,0.9899586303873912,1,HOLD,,
2025-12-30 20:49:00+00:00,NVDA,187.655,0.0134375168481701,0.9865624831518298,1,HOLD,,
2025-12-30 20:50:00+00:00,NVDA,187.79,0.0156188923653074,0.9843811076346926,1,HOLD,,
2025-12-30 20:51:00+00:00,NVDA,187.765,0.0152936269646112,0.9847063730353888,1,HOLD,,
2025-12-30 20:52:00+00:00,NVDA,187.84,0.0120739448344662,0.9879260551655338,1,HOLD,,
2025-12-30 20:53:00+00:00,NVDA,187.86,0.0131390209929954,0.9868609790070044,1,HOLD,,
2025-12-30 20:54:00+00:00,NVDA,187.7,0.0245594723860939,0.975440527613906,1,HOLD,,
2025-12-30 20:55:00+00:00,NVDA,187.82,0.0202887895852446,0.9797112104147552,1,HOLD,,
2025-12-30 20:56:00+00:00,NVDA,187.8,0.0194066884149177,0.9805933115850822,1,HOLD,,
2025-12-30 20:57:00+00:00,NVDA,187.73,0.0273956686202031,0.9726043313797968,1,HOLD,,
2025-12-30 20:58:00+00:00,NVDA,187.73,0.01983916513664,0.98016083486336,1,HOLD,,
2025-12-30 20:59:00+00:00,NVDA,187.515,0.0333319207656518,0.9666680792343482,1,HOLD,,
